xmin,ymin,xmax,ymax,name,file,width,height,class,Xcent,Ycent,boxW,boxH
102,200,194,333,with_mask,maksssksksss143,301,400,0,0.49169435215946844,0.66625,0.30564784053156147,0.3325
94,89,98,92,with_mask,maksssksksss486,400,217,0,0.24,0.41705069124423966,0.01,0.013824884792626729
18,92,26,98,without_mask,maksssksksss486,400,217,2,0.055,0.4377880184331797,0.02,0.027649769585253458
116,87,124,94,without_mask,maksssksksss486,400,217,2,0.3,0.41705069124423966,0.02,0.03225806451612903
142,70,164,92,with_mask,maksssksksss486,400,217,0,0.3825,0.37327188940092165,0.055,0.10138248847926268
192,90,212,109,with_mask,maksssksksss486,400,217,0,0.505,0.45852534562211983,0.05,0.08755760368663594
259,99,274,112,with_mask,maksssksksss486,400,217,0,0.66625,0.4861751152073733,0.0375,0.059907834101382486
229,92,237,99,without_mask,maksssksksss486,400,217,2,0.5825,0.4400921658986175,0.02,0.03225806451612903
376,96,384,102,with_mask,maksssksksss486,400,217,0,0.95,0.45622119815668205,0.02,0.027649769585253458
68,67,76,77,with_mask,maksssksksss319,400,250,0,0.18,0.288,0.02,0.04
109,68,119,81,without_mask,maksssksksss319,400,250,2,0.285,0.298,0.025,0.052
131,66,143,79,without_mask,maksssksksss319,400,250,2,0.3425,0.29,0.03,0.052
148,75,164,92,with_mask,maksssksksss319,400,250,0,0.39,0.334,0.04,0.068
182,60,200,82,with_mask,maksssksksss319,400,250,0,0.4775,0.284,0.045,0.088
193,70,200,83,without_mask,maksssksksss319,400,250,2,0.49125,0.306,0.0175,0.052
209,68,225,87,with_mask,maksssksksss319,400,250,0,0.5425,0.31,0.04,0.076
226,80,234,91,without_mask,maksssksksss319,400,250,2,0.575,0.342,0.02,0.044
234,79,249,95,with_mask,maksssksksss319,400,250,0,0.60375,0.348,0.0375,0.064
285,82,302,99,with_mask,maksssksksss319,400,250,0,0.73375,0.362,0.0425,0.068
367,66,373,85,without_mask,maksssksksss319,400,250,2,0.925,0.302,0.015,0.076
1,132,59,215,with_mask,maksssksksss843,400,400,0,0.075,0.43375,0.145,0.2075
139,128,224,210,with_mask,maksssksksss843,400,400,0,0.45375,0.4225,0.2125,0.205
331,205,400,277,with_mask,maksssksksss843,400,400,0,0.91375,0.6025,0.1725,0.18
151,1,242,57,with_mask,maksssksksss509,400,225,0,0.49125,0.1288888888888889,0.2275,0.24888888888888888
138,79,176,116,with_mask,maksssksksss118,400,267,0,0.3925,0.3651685393258427,0.095,0.13857677902621723
217,70,255,107,with_mask,maksssksksss118,400,267,0,0.59,0.33146067415730335,0.095,0.13857677902621723
130,20,149,39,with_mask,maksssksksss416,400,226,0,0.34875,0.13053097345132744,0.0475,0.084070796460177
173,82,196,102,with_mask,maksssksksss416,400,226,0,0.46125,0.40707964601769914,0.0575,0.08849557522123894
276,77,295,99,with_mask,maksssksksss416,400,226,0,0.71375,0.3893805309734513,0.0475,0.09734513274336283
300,93,318,120,with_mask,maksssksksss416,400,226,0,0.7725,0.47123893805309736,0.045,0.11946902654867257
180,64,222,107,with_mask,maksssksksss250,400,267,0,0.5025,0.3202247191011236,0.105,0.16104868913857678
85,65,118,103,without_mask,maksssksksss250,400,267,2,0.25375,0.3146067415730337,0.0825,0.14232209737827714
135,36,154,64,without_mask,maksssksksss250,400,267,2,0.36125,0.18726591760299627,0.0475,0.10486891385767791
26,42,59,85,mask_weared_incorrect,maksssksksss250,400,267,1,0.10625,0.23782771535580524,0.0825,0.16104868913857678
341,32,385,85,mask_weared_incorrect,maksssksksss250,400,267,1,0.9075,0.21910112359550563,0.11,0.19850187265917604
91,80,140,140,with_mask,maksssksksss759,400,267,0,0.28875,0.41198501872659177,0.1225,0.2247191011235955
154,103,206,163,with_mask,maksssksksss759,400,267,0,0.45,0.49812734082397003,0.13,0.2247191011235955
273,87,339,146,without_mask,maksssksksss759,400,267,2,0.765,0.4363295880149813,0.165,0.2209737827715356
209,90,278,165,with_mask,maksssksksss31,400,267,0,0.60875,0.47752808988764045,0.1725,0.2808988764044944
144,60,202,135,with_mask,maksssksksss31,400,267,0,0.4325,0.3651685393258427,0.145,0.2808988764044944
79,112,232,318,with_mask,maksssksksss635,301,400,0,0.5166112956810631,0.5375,0.5083056478405316,0.515
82,75,122,119,with_mask,maksssksksss206,400,298,0,0.255,0.32550335570469796,0.1,0.1476510067114094
171,67,206,108,with_mask,maksssksksss206,400,298,0,0.47125,0.2936241610738255,0.0875,0.13758389261744966
270,35,318,83,with_mask,maksssksksss206,400,298,0,0.735,0.19798657718120805,0.12,0.1610738255033557
221,86,230,98,with_mask,maksssksksss206,400,298,0,0.56375,0.3087248322147651,0.0225,0.040268456375838924
262,81,271,91,with_mask,maksssksksss206,400,298,0,0.66625,0.28859060402684567,0.0225,0.03355704697986577
68,98,83,115,mask_weared_incorrect,maksssksksss206,400,298,1,0.18875,0.3573825503355705,0.0375,0.05704697986577181
326,83,336,96,without_mask,maksssksksss206,400,298,2,0.8275,0.30033557046979864,0.025,0.0436241610738255
359,83,369,94,without_mask,maksssksksss206,400,298,2,0.91,0.29697986577181207,0.025,0.03691275167785235
85,149,212,280,with_mask,maksssksksss490,301,400,0,0.49335548172757476,0.53625,0.4219269102990033,0.3275
91,208,172,320,with_mask,maksssksksss409,301,400,0,0.4368770764119601,0.66,0.2691029900332226,0.28
81,25,102,47,with_mask,maksssksksss440,400,225,0,0.22875,0.16,0.0525,0.09777777777777778
101,30,114,50,mask_weared_incorrect,maksssksksss440,400,225,1,0.26875,0.17777777777777778,0.0325,0.08888888888888889
122,48,134,62,with_mask,maksssksksss440,400,225,0,0.32,0.24444444444444444,0.03,0.06222222222222222
158,46,172,61,with_mask,maksssksksss440,400,225,0,0.4125,0.23777777777777778,0.035,0.06666666666666667
184,49,216,77,with_mask,maksssksksss440,400,225,0,0.5,0.28,0.08,0.12444444444444444
240,40,253,60,with_mask,maksssksksss440,400,225,0,0.61625,0.2222222222222222,0.0325,0.08888888888888889
303,29,323,52,with_mask,maksssksksss440,400,225,0,0.7825,0.18,0.05,0.10222222222222223
353,30,371,51,mask_weared_incorrect,maksssksksss440,400,225,1,0.905,0.18,0.045,0.09333333333333334
89,155,187,264,without_mask,maksssksksss443,301,400,2,0.4584717607973422,0.52375,0.32558139534883723,0.2725
270,98,313,142,with_mask,maksssksksss457,400,300,0,0.72875,0.4,0.1075,0.14666666666666667
189,60,228,100,with_mask,maksssksksss457,400,300,0,0.52125,0.26666666666666666,0.0975,0.13333333333333333
122,73,150,100,with_mask,maksssksksss457,400,300,0,0.34,0.28833333333333333,0.07,0.09
6,68,41,109,without_mask,maksssksksss457,400,300,2,0.05875,0.295,0.0875,0.13666666666666666
334,92,351,110,with_mask,maksssksksss457,400,300,0,0.85625,0.33666666666666667,0.0425,0.06
389,56,401,83,with_mask,maksssksksss457,400,300,0,0.9875,0.23166666666666666,0.03,0.09
117,48,167,98,without_mask,maksssksksss182,400,267,2,0.355,0.27340823970037453,0.125,0.18726591760299627
206,49,271,109,with_mask,maksssksksss182,400,267,0,0.59625,0.2958801498127341,0.1625,0.2247191011235955
48,107,218,304,mask_weared_incorrect,maksssksksss272,275,400,1,0.48363636363636364,0.51375,0.6181818181818182,0.4925
62,194,160,320,without_mask,maksssksksss299,301,400,2,0.3687707641196013,0.6425,0.32558139534883723,0.315
158,43,191,85,with_mask,maksssksksss846,400,226,0,0.43625,0.2831858407079646,0.0825,0.18584070796460178
160,127,321,309,with_mask,maksssksksss582,400,400,0,0.60125,0.545,0.4025,0.455
109,65,213,161,with_mask,maksssksksss252,400,268,0,0.4025,0.4216417910447761,0.26,0.3582089552238806
46,78,65,96,with_mask,maksssksksss595,400,267,0,0.13875,0.3258426966292135,0.0475,0.06741573033707865
118,75,134,93,with_mask,maksssksksss595,400,267,0,0.315,0.3146067415730337,0.04,0.06741573033707865
157,76,173,96,with_mask,maksssksksss595,400,267,0,0.4125,0.32209737827715357,0.04,0.0749063670411985
175,68,191,87,with_mask,maksssksksss595,400,267,0,0.4575,0.2902621722846442,0.04,0.07116104868913857
243,77,260,96,with_mask,maksssksksss595,400,267,0,0.62875,0.32397003745318353,0.0425,0.07116104868913857
294,78,311,98,with_mask,maksssksksss595,400,267,0,0.75625,0.3295880149812734,0.0425,0.0749063670411985
38,222,67,247,with_mask,maksssksksss786,400,290,0,0.13125,0.8086206896551724,0.0725,0.08620689655172414
91,250,131,270,with_mask,maksssksksss786,400,290,0,0.2775,0.896551724137931,0.1,0.06896551724137931
177,71,221,107,with_mask,maksssksksss786,400,290,0,0.4975,0.30689655172413793,0.11,0.12413793103448276
244,64,297,122,mask_weared_incorrect,maksssksksss786,400,290,1,0.67625,0.32068965517241377,0.1325,0.2
126,62,147,91,mask_weared_incorrect,maksssksksss634,400,300,1,0.34125,0.255,0.0525,0.09666666666666666
184,91,201,115,with_mask,maksssksksss634,400,300,0,0.48125,0.3433333333333333,0.0425,0.08
307,86,323,105,with_mask,maksssksksss634,400,300,0,0.7875,0.31833333333333336,0.04,0.06333333333333334
370,95,381,108,without_mask,maksssksksss634,400,300,2,0.93875,0.3383333333333333,0.0275,0.043333333333333335
202,145,228,174,mask_weared_incorrect,maksssksksss782,400,226,1,0.5375,0.7057522123893806,0.065,0.12831858407079647
289,86,327,127,with_mask,maksssksksss782,400,226,0,0.77,0.47123893805309736,0.095,0.18141592920353983
90,213,171,321,with_mask,maksssksksss712,301,400,0,0.4335548172757475,0.6675,0.2691029900332226,0.27
152,64,285,207,with_mask,maksssksksss47,400,268,0,0.54625,0.5055970149253731,0.3325,0.5335820895522388
259,76,277,94,without_mask,maksssksksss375,400,310,2,0.67,0.27419354838709675,0.045,0.05806451612903226
273,192,289,210,without_mask,maksssksksss375,400,310,2,0.7025,0.6483870967741936,0.04,0.05806451612903226
45,86,72,109,with_mask,maksssksksss232,400,300,0,0.14625,0.325,0.0675,0.07666666666666666
115,74,130,92,with_mask,maksssksksss232,400,300,0,0.30625,0.27666666666666667,0.0375,0.06
161,79,177,93,with_mask,maksssksksss232,400,300,0,0.4225,0.2866666666666667,0.04,0.04666666666666667
222,78,233,92,with_mask,maksssksksss232,400,300,0,0.56875,0.2833333333333333,0.0275,0.04666666666666667
238,83,247,95,with_mask,maksssksksss232,400,300,0,0.60625,0.2966666666666667,0.0225,0.04
100,57,148,100,with_mask,maksssksksss580,267,400,0,0.46441947565543074,0.19625,0.1797752808988764,0.1075
98,46,130,80,with_mask,maksssksksss127,267,400,0,0.42696629213483145,0.1575,0.1198501872659176,0.085
145,93,280,241,with_mask,maksssksksss69,400,351,0,0.53125,0.4757834757834758,0.3375,0.42165242165242167
206,83,238,114,with_mask,maksssksksss50,400,292,0,0.555,0.3373287671232877,0.08,0.10616438356164383
226,51,262,82,with_mask,maksssksksss50,400,292,0,0.61,0.22773972602739725,0.09,0.10616438356164383
20,124,49,158,with_mask,maksssksksss676,400,267,0,0.08625,0.5280898876404494,0.0725,0.12734082397003746
34,219,73,267,with_mask,maksssksksss676,400,267,0,0.13375,0.9101123595505618,0.0975,0.1797752808988764
88,154,114,187,with_mask,maksssksksss676,400,267,0,0.2525,0.6385767790262172,0.065,0.12359550561797752
107,99,124,119,with_mask,maksssksksss676,400,267,0,0.28875,0.40823970037453183,0.0425,0.0749063670411985
133,84,148,105,with_mask,maksssksksss676,400,267,0,0.35125,0.3539325842696629,0.0375,0.07865168539325842
192,112,210,135,with_mask,maksssksksss676,400,267,0,0.5025,0.46254681647940077,0.045,0.08614232209737828
215,82,231,103,with_mask,maksssksksss676,400,267,0,0.5575,0.3464419475655431,0.04,0.07865168539325842
264,108,279,125,with_mask,maksssksksss676,400,267,0,0.67875,0.4363295880149813,0.0375,0.06367041198501873
302,120,316,141,with_mask,maksssksksss676,400,267,0,0.7725,0.4887640449438202,0.035,0.07865168539325842
340,142,356,172,with_mask,maksssksksss676,400,267,0,0.87,0.5880149812734082,0.04,0.11235955056179775
232,72,249,94,with_mask,maksssksksss676,400,267,0,0.60125,0.31086142322097376,0.0425,0.08239700374531835
78,22,92,36,with_mask,maksssksksss438,400,225,0,0.2125,0.1288888888888889,0.035,0.06222222222222222
152,13,166,28,with_mask,maksssksksss438,400,225,0,0.3975,0.09111111111111111,0.035,0.06666666666666667
233,32,246,46,with_mask,maksssksksss438,400,225,0,0.59875,0.17333333333333334,0.0325,0.06222222222222222
293,28,304,46,with_mask,maksssksksss438,400,225,0,0.74625,0.16444444444444445,0.0275,0.08
316,105,360,134,with_mask,maksssksksss691,400,267,0,0.845,0.44756554307116103,0.11,0.10861423220973783
258,75,287,110,with_mask,maksssksksss691,400,267,0,0.68125,0.3464419475655431,0.0725,0.13108614232209737
232,74,261,105,with_mask,maksssksksss691,400,267,0,0.61625,0.3352059925093633,0.0725,0.11610486891385768
204,64,232,93,with_mask,maksssksksss691,400,267,0,0.545,0.2940074906367041,0.07,0.10861423220973783
163,66,188,94,with_mask,maksssksksss691,400,267,0,0.43875,0.299625468164794,0.0625,0.10486891385767791
152,62,166,89,with_mask,maksssksksss691,400,267,0,0.3975,0.28277153558052437,0.035,0.10112359550561797
138,67,152,90,with_mask,maksssksksss691,400,267,0,0.3625,0.2940074906367041,0.035,0.08614232209737828
112,43,134,67,with_mask,maksssksksss691,400,267,0,0.3075,0.20599250936329588,0.055,0.0898876404494382
94,56,116,78,with_mask,maksssksksss691,400,267,0,0.2625,0.250936329588015,0.055,0.08239700374531835
42,64,55,79,with_mask,maksssksksss691,400,267,0,0.12125,0.26779026217228463,0.0325,0.056179775280898875
3,54,18,72,with_mask,maksssksksss691,400,267,0,0.02625,0.23595505617977527,0.0375,0.06741573033707865
64,129,110,174,with_mask,maksssksksss84,512,354,0,0.169921875,0.4279661016949153,0.08984375,0.1271186440677966
166,136,222,196,with_mask,maksssksksss84,512,354,0,0.37890625,0.4689265536723164,0.109375,0.1694915254237288
383,126,430,184,with_mask,maksssksksss84,512,354,0,0.7939453125,0.4378531073446328,0.091796875,0.1638418079096045
145,98,181,132,with_mask,maksssksksss549,400,283,0,0.4075,0.40636042402826855,0.09,0.12014134275618374
21,211,53,242,with_mask,maksssksksss221,400,300,0,0.0925,0.755,0.08,0.10333333333333333
129,187,161,219,with_mask,maksssksksss221,400,300,0,0.3625,0.6766666666666666,0.08,0.10666666666666667
208,189,234,223,with_mask,maksssksksss221,400,300,0,0.5525,0.6866666666666666,0.065,0.11333333333333333
350,217,395,251,with_mask,maksssksksss221,400,300,0,0.93125,0.78,0.1125,0.11333333333333333
377,151,389,162,with_mask,maksssksksss221,400,300,0,0.9575,0.5216666666666666,0.03,0.03666666666666667
255,156,260,165,with_mask,maksssksksss221,400,300,0,0.64375,0.535,0.0125,0.03
229,153,234,159,with_mask,maksssksksss221,400,300,0,0.57875,0.52,0.0125,0.02
155,156,161,163,with_mask,maksssksksss221,400,300,0,0.395,0.5316666666666666,0.015,0.023333333333333334
112,158,119,166,without_mask,maksssksksss221,400,300,2,0.28875,0.54,0.0175,0.02666666666666667
299,182,304,190,with_mask,maksssksksss221,400,300,0,0.75375,0.62,0.0125,0.02666666666666667
101,81,117,97,with_mask,maksssksksss694,400,280,0,0.2725,0.31785714285714284,0.04,0.05714285714285714
155,101,169,116,with_mask,maksssksksss694,400,280,0,0.405,0.3875,0.035,0.05357142857142857
231,95,239,111,with_mask,maksssksksss694,400,280,0,0.5875,0.3678571428571429,0.02,0.05714285714285714
274,121,287,131,with_mask,maksssksksss694,400,280,0,0.70125,0.45,0.0325,0.03571428571428571
294,104,307,120,with_mask,maksssksksss694,400,280,0,0.75125,0.4,0.0325,0.05714285714285714
367,126,377,139,with_mask,maksssksksss694,400,280,0,0.93,0.4732142857142857,0.025,0.04642857142857143
49,80,67,97,with_mask,maksssksksss662,400,261,0,0.145,0.3390804597701149,0.045,0.06513409961685823
96,47,110,62,with_mask,maksssksksss662,400,261,0,0.2575,0.20881226053639848,0.035,0.05747126436781609
213,57,230,77,with_mask,maksssksksss662,400,261,0,0.55375,0.2567049808429119,0.0425,0.07662835249042145
350,43,372,67,with_mask,maksssksksss662,400,261,0,0.9025,0.210727969348659,0.055,0.09195402298850575
20,54,65,105,with_mask,maksssksksss373,512,340,0,0.0830078125,0.2338235294117647,0.087890625,0.15
50,99,122,167,with_mask,maksssksksss373,512,340,0,0.16796875,0.3911764705882353,0.140625,0.2
188,107,225,141,with_mask,maksssksksss373,512,340,0,0.4033203125,0.36470588235294116,0.072265625,0.1
207,59,241,87,with_mask,maksssksksss373,512,340,0,0.4375,0.21470588235294116,0.06640625,0.08235294117647059
220,81,250,118,with_mask,maksssksksss373,512,340,0,0.458984375,0.2926470588235294,0.05859375,0.10882352941176471
244,63,303,118,with_mask,maksssksksss373,512,340,0,0.5341796875,0.2661764705882353,0.115234375,0.16176470588235295
330,73,365,107,with_mask,maksssksksss373,512,340,0,0.6787109375,0.2647058823529412,0.068359375,0.1
320,31,344,55,without_mask,maksssksksss373,512,340,2,0.6484375,0.1264705882352941,0.046875,0.07058823529411765
367,57,391,82,without_mask,maksssksksss373,512,340,2,0.740234375,0.20441176470588235,0.046875,0.07352941176470588
398,74,434,114,with_mask,maksssksksss373,512,340,0,0.8125,0.27647058823529413,0.0703125,0.11764705882352941
426,125,483,177,with_mask,maksssksksss373,512,340,0,0.8876953125,0.4441176470588235,0.111328125,0.15294117647058825
440,69,468,96,with_mask,maksssksksss373,512,340,0,0.88671875,0.2426470588235294,0.0546875,0.07941176470588235
427,29,454,54,with_mask,maksssksksss373,512,340,0,0.8603515625,0.12205882352941176,0.052734375,0.07352941176470588
84,163,184,300,with_mask,maksssksksss601,301,400,0,0.44518272425249167,0.57875,0.33222591362126247,0.3425
73,168,79,177,without_mask,maksssksksss750,400,268,2,0.19,0.6436567164179104,0.015,0.033582089552238806
133,153,140,163,without_mask,maksssksksss750,400,268,2,0.34125,0.5895522388059702,0.0175,0.03731343283582089
191,152,197,163,without_mask,maksssksksss750,400,268,2,0.485,0.5876865671641791,0.015,0.041044776119402986
225,154,234,166,without_mask,maksssksksss750,400,268,2,0.57375,0.5970149253731343,0.0225,0.04477611940298507
261,152,271,163,without_mask,maksssksksss750,400,268,2,0.665,0.5876865671641791,0.025,0.041044776119402986
287,158,296,169,without_mask,maksssksksss750,400,268,2,0.72875,0.6100746268656716,0.0225,0.041044776119402986
346,152,356,163,without_mask,maksssksksss750,400,268,2,0.8775,0.5876865671641791,0.025,0.041044776119402986
209,64,232,84,with_mask,maksssksksss308,400,200,0,0.55125,0.37,0.0575,0.1
238,53,261,77,with_mask,maksssksksss308,400,200,0,0.62375,0.325,0.0575,0.12
270,77,286,96,with_mask,maksssksksss308,400,200,0,0.695,0.4325,0.04,0.095
44,47,60,66,with_mask,maksssksksss256,400,268,0,0.13,0.21082089552238806,0.04,0.0708955223880597
89,50,109,70,with_mask,maksssksksss256,400,268,0,0.2475,0.22388059701492538,0.05,0.07462686567164178
128,58,144,73,with_mask,maksssksksss256,400,268,0,0.34,0.24440298507462688,0.04,0.055970149253731345
162,21,185,47,with_mask,maksssksksss256,400,268,0,0.43375,0.12686567164179105,0.0575,0.09701492537313433
189,40,202,53,with_mask,maksssksksss256,400,268,0,0.48875,0.17350746268656717,0.0325,0.048507462686567165
215,39,235,59,with_mask,maksssksksss256,400,268,0,0.5625,0.1828358208955224,0.05,0.07462686567164178
244,90,262,110,with_mask,maksssksksss256,400,268,0,0.6325,0.373134328358209,0.045,0.07462686567164178
265,32,285,52,with_mask,maksssksksss256,400,268,0,0.6875,0.15671641791044777,0.05,0.07462686567164178
299,47,318,68,with_mask,maksssksksss256,400,268,0,0.77125,0.21455223880597016,0.0475,0.07835820895522388
